z	n	name	levelEnergy(MeV)	halflife	halflifeUnit	halflifeUncertainty	massExcess(keV)	massExcessUncertainty
75	104	179Re	0	19.5	m	0.1	-4.65E+04	2.46E+1
75	101	176Re	0	5.3	m	0.3	-4.50E+04	2.79E+1
75	102	177Re	0	14	m	1	-4.62E+04	2.79E+1
75	89	164Re	0	0.72	s	0.15	-2.74E+04	5.45E+1
75	89	164Re	0+X	0.86	s	0.04	-2.74E+04	5.45E+1
75	88	163Re	0	390	ms	72	-2.60E+04	1.85E+1
75	88	163Re	0.115	214	ms	5	-2.59E+04	1.85e+01
75	87	162Re	0	107	ms	13	-2.24E+04	2.01E+2
75	87	162Re	0.17300000000000001	76	ms	10	-2.23E+04	2.01e+02
75	86	161Re	0	0.44	ms	0.01	-2.08E+04	1.49E+2
75	86	161Re	0.1238	14.7	ms	0.3	-2.07E+04	1.50e+02
75	85	160Re	0	0.612	ms	0.007	-1.68E+04	3.00E+2
75	84	159Re	0				-1.48E+04	3.05E+2
75	84	159Re	0+X	20	us	4	-1.48E+04	3.05E+2
75	99	174Re	0	2.38	m	0.05	-4.36E+04	2.79E+1
75	98	173Re	0	1.98	m	0.26	-4.35E+04	2.79E+1
75	97	172Re	0+X	15	s	3	-4.15E+04	3.55E+1
75	97	172Re	0+X	55	s	5	-4.15E+04	3.55E+1
75	96	171Re	0	15.2	s	0.4	-4.12E+04	2.79E+1
75	95	170Re	0	9.2	s	0.2	-3.89E+04	1.14E+1
75	95	170Re	0.064	9.2	s	0.2	-3.88E+04	1.14e+01
75	94	169Re	0	8.1	s	0.5	-3.84E+04	1.13E+1
75	94	169Re	0.187	15.1	s	1.6	-3.82E+04	1.14e+01
75	93	168Re	0	4.4	s	0.1	-3.57E+04	3.08E+1
75	92	167Re	0	5.9	s	0.4	-3.48E+04	4.00E+1
75	92	167Re	0.128	3.4	s	0.4	-3.47E+04	4.00e+01
75	91	166Re	0	2.25	s	0.21	-3.18E+04	8.82E+1
75	90	165Re	0	1.6	s	0.6	-3.06E+04	2.35E+1
75	90	165Re	0.05	1.74	s	0.06	-3.06E+04	2.36e+01
76	90	166Os	0	212	ms	5	-2.54E+04	1.79E+1
76	91	167Os	0	839	ms	5	-2.64E+04	8.08E+1
76	92	168Os	0	2.1	s	0.1	-2.99E+04	9.9
76	93	169Os	0	3.4	s	0.1	-3.07E+04	2.59E+1
76	94	170Os	0	7.4	s	0.2	-3.39E+04	9.75
76	95	171Os	0	8.3	s	0.2	-3.42E+04	1.82E+1
76	96	172Os	0	19.2	s	0.9	-3.72E+04	1.27E+1
76	97	173Os	0	22.4	s	0.9	-3.74E+04	1.49E+1
76	98	174Os	0	44	s	4	-3.99E+04	1.02E+1
76	99	175Os	0	1.4	m	0.1	-4.01E+04	1.17E+1
76	85	161Os	0	0.64	ms	0.06	-1.01E+04	4.00E+2
76	86	162Os	0	2.1	ms	0.1	-1.45E+04	3.00E+2
76	87	163Os	0	5.8	ms	0.5	-1.63E+04	3.00E+2
76	88	164Os	0	21	ms	1	-2.04E+04	1.49E+2
76	89	165Os	0	71	ms	3	-2.17E+04	2.00E+2
76	126	202Os	0				-1.25E+04	4.00E+2
76	127	203Os	0				-7.27E+03	4.00E+2
76	120	196Os	0	34.9	m	0.2	-2.82E+04	4.00E+1
76	121	197Os	0	93	s	7	-2.50E+04	2.00E+2
76	122	198Os	0	125	s	28	-2.36E+04	2.00E+2
76	123	199Os	0	5	s	2	-2.02E+04	2.00E+2
76	124	200Os	0	6	s	1	-1.85E+04	3.00E+2
76	125	201Os	0				-1.48E+04	3.00E+2
76	115	191Os	0	15	d	0.04	-3.63E+04	6.59E-1
76	115	191Os	0.074382	13.12	h	0.07	-3.63E+04	6.59e-01
76	116	192Os	0	STABLE			-3.58E+04	2.31
76	116	192Os	2.0154	6.1	s	0.2	-3.39E+04	2.31e+00
76	117	193Os	0	29.83	h	0.018	-3.33E+04	2.31
76	118	194Os	0	6	y	0.2	-3.24E+04	2.4
76	119	195Os	0	6.4	m	1	-2.95E+04	5.58E+1
76	119	195Os	0.4278	47	s	3	-2.91E+04	5.59e+01
76	110	186Os	0	2.00e+15	y	1.10e+15	-4.30E+04	7.61E-1
76	111	187Os	0	STABLE			-4.12E+04	7.37E-1
76	112	188Os	0	STABLE			-4.11E+04	7.34E-1
76	113	189Os	0	STABLE			-3.89E+04	6.66E-1
76	113	189Os	0.03082	5.81	h	0.11	-3.90E+04	6.66e-01
76	114	190Os	0	STABLE			-3.87E+04	6.50E-1
76	114	190Os	1.7057	9.86	m	0.03	-3.70E+04	6.50e-01
76	104	180Os	0	21.5	m	0.4	-4.43E+04	1.57E+1
76	105	181Os	0	106	m	3	-4.35E+04	2.53E+1
76	105	181Os	0.0492	2.7	m	0.1	-4.35E+04	2.53e+01
76	106	182Os	0	22.04	h	0.16	-4.46E+04	2.17E+1
76	107	183Os	0	13	h	0.5	-4.36E+04	4.97E+1
76	107	183Os	0.17073	9.9	h	0.3	-4.35E+04	4.98e+01
76	108	184Os	0	1.12e+13	y	2.30e+12	-4.42E+04	8.29E-1
76	109	185Os	0	92.95	d	0.09	-4.28E+04	8.32E-1
76	100	176Os	0	3.6	m	0.5	-4.21E+04	1.09E+1
76	101	177Os	0	3	m	0.2	-4.19E+04	1.46E+1
76	102	178Os	0	5	m	0.4	-4.35E+04	1.36E+1
76	103	179Os	0	6.3	m	0.3	-4.30E+04	1.55E+1
77	123	200Ir	0	43	s	6	-2.15E+04	1.96E+2
77	124	201Ir	0	21	s	5	-1.98E+04	2.00E+2
77	121	198Ir	0	9.1	s	0.3	-2.57E+04	2.00E+2
77	122	199Ir	0	6	s	4	-2.43E+04	4.10E+1
77	120	197Ir	0	5.8	m	0.5	-2.82E+04	2.01E+1
77	120	197Ir	0.115	8.9	m	0.3	-2.81E+04	2.01e+01
77	127	204Ir	0				-9.57E+03	4.00E+2
77	128	205Ir	0				-5.60E+03	5.00E+2
77	125	202Ir	0	11	s	3	-1.66E+04	3.00E+2
77	126	203Ir	0				-1.43E+04	4.00E+2
77	112	189Ir	0	13.2	d	0.1	-3.84E+04	1.25E+1
77	113	190Ir	0	11.78	d	0.1	-3.67E+04	1.37
77	113	190Ir	0.02246	1.12	h	0.003	-3.67E+04	1.37e+00
77	113	190Ir	0.3764	3.087	h	0.012	-3.64E+04	1.37e+00
77	110	187Ir	0	10.5	h	0.3	-3.95E+04	2.79E+1
77	110	187Ir	0.18616	30.3	ms	0.6	-3.94E+04	2.79e+01
77	111	188Ir	0	41.5	h	0.5	-3.83E+04	9.42
77	118	195Ir	0	2.29	h	0.13	-3.16E+04	1.33
77	118	195Ir	0.1	3.74	h	0.14	-3.16E+04	1.33e+00
77	119	196Ir	0	51.9	s	1.1	-2.94E+04	3.84E+1
77	119	196Ir	0.41000000000000003	1.4	h	0.02	-2.90E+04	3.84e+01
77	116	193Ir	0	STABLE			-3.45E+04	1.32
77	116	193Ir	0.080238	10.54	d	0.04	-3.45E+04	1.33e+00
77	117	194Ir	0	19.2	h	0.02	-3.25E+04	1.33
77	117	194Ir	0.34	171	d	11	-3.22E+04	1.33e+00
77	114	191Ir	0	STABLE			-3.67E+04	1.31
77	114	191Ir	0.17129	4.89	s	0.02	-3.65E+04	1.31e+00
77	114	191Ir	2.1010999999999997	5.7	s	0.5	-3.46E+04	1.31e+00
77	115	192Ir	0	73.826	d	0.011	-3.48E+04	1.31
77	115	192Ir	0.05672	1.44	m	0.04	-3.48E+04	1.31e+00
77	115	192Ir	0.16813999999999998	241	y	9	-3.47E+04	1.31e+00
77	101	178Ir	0	12	s	2	-3.62E+04	1.88E+1
77	102	179Ir	0	79	s	1	-3.80E+04	9.77
77	100	177Ir	0	30	s	2	-3.60E+04	1.97E+1
77	109	186Ir	0	16.64	h	0.03	-3.91E+04	1.65E+1
77	109	186Ir	0.0008	1.87	h	0.04	-3.92E+04	1.65e+01
77	107	184Ir	0	3.09	h	0.03	-3.96E+04	2.79E+1
77	108	185Ir	0	14.4	h	0.1	-4.03E+04	2.79E+1
77	105	182Ir	0	15	m	1	-3.90E+04	2.09E+1
77	106	183Ir	0	58	m	5	-4.02E+04	2.46E+1
77	103	180Ir	0	1.5	m	0.1	-3.79E+04	2.17E+1
77	104	181Ir	0	4.9	m	0.15	-3.94E+04	5.24
77	90	167Ir	0	30	ms	0.9	-1.70E+04	1.83E+1
77	90	167Ir	0.1753	28.6	ms	0.9	-1.69E+04	1.83e+01
77	91	168Ir	0	222	ms	20	-1.86E+04	5.52E+1
77	91	168Ir	0+X	160	ms	3	-1.86E+04	5.52E+1
77	92	169Ir	0	353	ms	4	-2.20E+04	2.33E+1
77	92	169Ir	0.153	280	ms	1	-2.19E+04	2.33e+01
77	93	170Ir	0	0.87	s	0.06	-2.31E+04	1.01E+2
77	93	170Ir	0+X	811	ms	18	-2.31E+04	1.01E+2
77	94	171Ir	0	3.2	s	0.6	-2.64E+04	3.84E+1
77	94	171Ir	0+X	1.2	s	0.05	-2.64E+04	3.84E+1
77	95	172Ir	0	4.4	s	0.3	-2.73E+04	3.24E+1
77	95	172Ir	0.139	2.19	s	0.07	-2.72E+04	3.24e+01
77	96	173Ir	0	9	s	0.9	-3.02E+04	1.05E+1
77	96	173Ir	0.213	2.2	s	0.05	-3.01E+04	1.05e+01
77	97	174Ir	0	7.9	s	0.6	-3.07E+04	1.12E+1
77	97	174Ir	0.13	4.9	s	0.2	-3.07E+04	1.12e+01
77	98	175Ir	0	8.9	s	0.7	-3.33E+04	1.23E+1
77	98	175Ir	0+X	33	s	4	-3.33E+04	1.23E+1
77	99	176Ir	0	8.9	s	0.5	-3.38E+04	8.08
77	87	164Ir	0				-7.48E+03	3.16E+2
77	88	165Ir	0	1	us	<	-1.15E+04	1.58E+2
77	88	165Ir	0.2	0.33	ms	0.03	-1.14E+04	1.58e+02
77	89	166Ir	0	11.7	ms	0.9	-1.33E+04	2.01E+2
77	89	166Ir	0.17200000000000001	15	ms	0.8	-1.31E+04	2.01e+02
78	130	208Pt	0				-5.00E+02	4.00E+2
78	100	178Pt	0	21	s	1	-3.19E+04	1.01E+1
78	101	179Pt	0	21.2	s	0.4	-3.22E+04	7.97
78	106	184Pt	0	17.3	m	0.2	-3.73E+04	1.47E+1
78	107	185Pt	0	70.9	m	2.4	-3.66E+04	2.58E+1
78	107	185Pt	0.10341	33	m	0.8	-3.66E+04	2.58e+01
78	108	186Pt	0	2.08	h	0.05	-3.78E+04	2.17E+1
78	109	187Pt	0	2.35	h	0.03	-3.66E+04	2.40E+1
78	102	180Pt	0	56	s	3	-3.44E+04	1.00E+1
78	103	181Pt	0	52	s	2.2	-3.43E+04	1.36E+1
78	104	182Pt	0	2.7	m	0.1	-3.61E+04	1.30E+1
78	105	183Pt	0	6.5	m	1	-3.57E+04	1.42E+1
78	105	183Pt	0.03474	43	s	5	-3.57E+04	1.42e+01
78	110	188Pt	0	10.2	d	0.2	-3.78E+04	5.3
78	111	189Pt	0	10.89	h	0.11	-3.64E+04	1.00E+1
78	112	190Pt	0	4.90e+11	y	1.09e+10	-3.73E+04	6.57E-1
78	117	195Pt	0	STABLE			-3.27E+04	5.03E-1
78	117	195Pt	0.259077	4.01	d	0.008	-3.25E+04	5.03e-01
78	118	196Pt	0	STABLE			-3.26E+04	5.10E-1
78	119	197Pt	0	19.8915	h	0.0019	-3.04E+04	5.36E-1
78	119	197Pt	0.39959	95.41	m	0.18	-3.00E+04	5.36e-01
78	113	191Pt	0	2.86	d	0.02	-3.56E+04	4.12
78	114	192Pt	0	STABLE			-3.62E+04	2.57
78	115	193Pt	0	50	y	6	-3.44E+04	1.35
78	115	193Pt	0.14978	4.33	d	0.03	-3.43E+04	1.36e+00
78	116	194Pt	0	STABLE			-3.47E+04	4.96E-1
78	120	198Pt	0	STABLE			-2.99E+04	2.1
78	121	199Pt	0	30.51	m	0.03	-2.73E+04	2.15
78	121	199Pt	0.424	13.5	s	0.3	-2.70E+04	2.16e+00
78	122	200Pt	0	12.6	h	0.3	-2.65E+04	2.01E+1
78	123	201Pt	0	2.5	m	0.1	-2.37E+04	5.01E+1
78	128	206Pt	0				-9.24E+03	3.00E+2
78	129	207Pt	0				-4.14E+03	4.00E+2
78	124	202Pt	0	44	h	15	-2.26E+04	2.51E+1
78	125	203Pt	0	22	s	4	-1.95E+04	2.00E+2
78	125	203Pt	1.367	12	s	5	-1.81E+04	2.00e+02
78	126	204Pt	0	10.7	s	1.3	-1.76E+04	2.00E+2
78	127	205Pt	0				-1.28E+04	3.00E+2
78	88	166Pt	0	280	us	11	-4.78E+03	3.00E+2
78	87	165Pt	0	260	us	170	-3.18E+02	4.00E+2
78	89	167Pt	0	0.9	ms	0.1	-6.75E+03	3.06E+2
78	91	169Pt	0	6.99	ms	0.1	-1.24E+04	2.00E+2
78	90	168Pt	0	2.02	ms	0.1	-1.10E+04	1.49E+2
78	93	171Pt	0	46	ms	2	-1.74E+04	8.09E+1
78	92	170Pt	0	13.9	ms	0.2	-1.62E+04	1.82E+1
78	95	173Pt	0	374	ms	7	-2.19E+04	6.34E+1
78	94	172Pt	0	97.4	ms	1.2	-2.11E+04	1.03E+1
78	97	175Pt	0	2.43	s	0.04	-2.57E+04	1.86E+1
78	96	174Pt	0	0.868	s	0.01	-2.53E+04	1.03E+1
78	99	177Pt	0	10	s	0.4	-2.93E+04	1.49E+1
78	98	176Pt	0	6.32	s	0.14	-2.89E+04	1.27E+1
79	92	171Au	0	22	us	1	-7.56E+03	2.07E+1
79	92	171Au	0.259	1.036	ms	0.034	-7.30E+03	2.07e+01
79	91	170Au	0	0.29	ms	0.01	-3.70E+03	2.01E+2
79	91	170Au	0.28500000000000003	0.62	ms	0.01	-3.42E+03	2.01e+02
79	94	173Au	0	26.3	ms	1.2	-1.28E+04	2.27E+1
79	94	173Au	0.214	12.2	ms	0.1	-1.26E+04	2.28e+01
79	93	172Au	0	22	ms	2	-9.31E+03	5.61E+1
79	93	172Au	0+X	8.2	ms	0.1	-9.31E+03	5.61E+1
79	96	175Au	0	201	ms	3	-1.74E+04	3.85E+1
79	96	175Au	0+X	137	ms	1	-1.74E+04	3.85E+1
79	95	174Au	0	139	ms	3	-1.40E+04	1.02E+2
79	95	174Au	0+X	162	ms	3	-1.40E+04	1.02E+2
79	98	177Au	0	1.454	s	0.046	-2.15E+04	9.96
79	98	177Au	0.1827	1.18	s	0.012	-2.14E+04	9.97e+00
79	97	176Au	0+X	1.05	s	0.01	-1.85E+04	3.31E+1
79	97	176Au	0+X	1.36	s	0.02	-1.85E+04	3.31E+1
79	99	178Au	0	3.4	s	0.5	-2.23E+04	1.02E+1
79	99	178Au	0.189	2.7	s	0.5	-2.21E+04	1.02e+01
79	109	188Au	0	8.84	m	0.06	-3.23E+04	2.7
79	100	179Au	0	7.2	s	0.2	-2.49E+04	1.16E+1
79	103	182Au	0	15.5	s	0.4	-2.83E+04	1.87E+1
79	104	183Au	0	42.8	s	1	-3.01E+04	9.42
79	101	180Au	0	7.9	s	0.4	-2.56E+04	4.75
79	102	181Au	0	13.7	s	0.9	-2.78E+04	1.99E+1
79	107	186Au	0	10.7	m	0.4	-3.17E+04	2.09E+1
79	108	187Au	0	8.3	m	0.2	-3.30E+04	2.24E+1
79	108	187Au	0.12033	2.3	s	0.1	-3.29E+04	2.25e+01
79	105	184Au	0	21	s	1	-3.03E+04	2.22E+1
79	105	184Au	0.06846	46.4	s	1	-3.03E+04	2.23e+01
79	106	185Au	0	4.3	m	0.1	-3.18E+04	2.6
79	106	185Au	0+X	6.8	m	0.3	-3.18E+04	2.6
79	110	189Au	0	28.7	m	0.3	-3.35E+04	2.00E+1
79	110	189Au	0.24730000000000002	4.63	m	0.08	-3.33E+04	2.01e+01
79	111	190Au	0	42.8	m	1	-3.28E+04	3.44
79	111	190Au	0.26	125	ms	20	-3.26E+04	3.45e+00
79	114	193Au	0	17.65	h	0.15	-3.34E+04	8.67
79	114	193Au	0.2902	3.9	s	0.3	-3.31E+04	8.67e+00
79	115	194Au	0	38.06	h	0.23	-3.22E+04	2.11
79	115	194Au	0.10740000000000001	600	ms	8	-3.21E+04	2.12e+00
79	115	194Au	0.4758	420	ms	8	-3.17E+04	2.12e+00
79	112	191Au	0	3.18	h	0.06	-3.37E+04	4.92
79	112	191Au	0.2662	0.92	s	0.11	-3.35E+04	4.93e+00
79	113	192Au	0	4.94	h	0.09	-3.27E+04	1.58E+1
79	113	192Au	0.43160000000000004	160	ms	20	-3.23E+04	1.58e+01
79	118	197Au	0	STABLE			-3.11E+04	5.42E-1
79	118	197Au	0.40914999999999996	7.73	s	0.06	-3.07E+04	5.42e-01
79	119	198Au	0	2.69469	d	0.00025	-2.95E+04	5.40E-1
79	119	198Au	0.8119	2.28	d	0.02	-2.88E+04	5.40e-01
79	116	195Au	0	186.01	d	0.06	-3.25E+04	1.11
79	116	195Au	0.31858	30.5	d	0.2	-3.22E+04	1.12e+00
79	117	196Au	0	6.156	d	0.0109	-3.11E+04	2.96
79	117	196Au	0.084656	8.1	s	0.2	-3.11E+04	2.96e+00
79	117	196Au	0.59566	9.607	h	0.034	-3.05E+04	2.96e+00
79	121	200Au	0	48.4	m	0.3	-2.72E+04	2.67E+1
79	121	200Au	0.9400000000000001	18.7	h	0.5	-2.63E+04	2.67e+01
79	122	201Au	0	26	m	0.8	-2.64E+04	3.21
79	120	199Au	0	3.135	d	0.003	-2.90E+04	5.42E-1
79	125	204Au	0	38.4	s	0.8	-2.03E+04	2.00E+2
79	126	205Au	0	32	s	1.1	-1.85E+04	2.00E+2
79	126	205Au	0.907	6	s	2	-1.77E+04	2.00e+02
79	123	202Au	0	28.4	s	1.2	-2.43E+04	2.32E+1
79	124	203Au	0	60	s	6	-2.31E+04	3.08
79	129	208Au	0				-5.91E+03	3.00E+2
79	127	206Au	0	47	s	11.2	-1.41E+04	3.00E+2
79	128	207Au	0				-1.06E+04	3.00E+2
79	130	209Au	0				-2.23E+03	4.00E+2
79	131	210Au	0				2.68E+3	4.00E+2
80	90	170Hg	0	80	us	360	5.41E+3	3.02E+2
80	94	174Hg	0	1.9	ms	0.1	-6.64E+03	1.92E+1
80	93	173Hg	0	0.8	ms	0.08	-2.66E+03	2.01E+2
80	92	172Hg	0	231	us	9	-1.06E+03	1.50E+2
80	91	171Hg	0	59	us	20	3.33E+3	3.07E+2
80	98	178Hg	0	266	ms	2	-1.63E+04	1.07E+1
80	97	177Hg	0	117	ms	7	-1.27E+04	8.47E+1
80	96	176Hg	0	20	ms	2	-1.17E+04	1.11E+1
80	95	175Hg	0	10.2	ms	0.3	-7.96E+03	8.10E+1
80	99	179Hg	0	1.05	s	0.03	-1.69E+04	2.81E+1
80	103	183Hg	0	8.9	s	0.2	-2.38E+04	7.08
80	104	184Hg	0	30.9	s	0.3	-2.63E+04	9.53
80	105	185Hg	0	48.2	s	1.5	-2.61E+04	1.36E+1
80	105	185Hg	0.1037	29	s	3	-2.61E+04	1.36e+01
80	106	186Hg	0	1.38	m	0.06	-2.85E+04	1.16E+1
80	107	187Hg	0	1.9	m	0.3	-2.81E+04	1.28E+1
80	107	187Hg	0+X	2.4	m	0.3	-2.81E+04	1.28E+1
80	108	188Hg	0	3.25	m	0.15	-3.01E+04	6.78
80	109	189Hg	0	8	m	0.5	-2.96E+04	3.15E+1
80	109	189Hg	0.08	8.6	m	0.1	-2.95E+04	3.16e+01
80	110	190Hg	0	20	m	0.5	-3.13E+04	1.59E+1
80	111	191Hg	0	49	m	10	-3.05E+04	2.22E+1
80	111	191Hg	0.128	50.8	m	1.5	-3.05E+04	2.23e+01
80	112	192Hg	0	4.85	h	0.2	-3.20E+04	1.55E+1
80	113	193Hg	0	3.8	h	0.15	-3.10E+04	1.55E+1
80	113	193Hg	0.14076	11.1	h	0.5	-3.09E+04	1.55e+01
80	114	194Hg	0	447	y	52	-3.21E+04	2.88
80	115	195Hg	0	10.68	h	0.16	-3.10E+04	2.31E+1
80	115	195Hg	0.17607	41.6	h	0.2	-3.08E+04	2.31e+01
80	116	196Hg	0	STABLE			-3.18E+04	2.94
80	117	197Hg	0	64.96	h	0.07	-3.05E+04	3.2
80	117	197Hg	0.29893000000000003	23.82	h	0.04	-3.02E+04	3.21e+00
80	118	198Hg	0	STABLE			-3.09E+04	4.58E-1
80	119	199Hg	0	STABLE			-2.95E+04	5.26E-1
80	119	199Hg	0.5324800000000001	42.66	m	0.08	-2.90E+04	5.26e-01
80	120	200Hg	0	STABLE			-2.95E+04	5.30E-1
80	121	201Hg	0	STABLE			-2.76E+04	7.12E-1
80	122	202Hg	0	STABLE			-2.73E+04	7.05E-1
80	123	203Hg	0	46.612	d	0.011	-2.52E+04	1.63
80	124	204Hg	0	STABLE			-2.46E+04	4.98E-1
80	100	180Hg	0	2.58	s	0.01	-2.02E+04	1.26E+1
80	101	181Hg	0	3.6	s	0.1	-2.06E+04	1.53E+1
80	102	182Hg	0	10.88	s	0.08	-2.35E+04	9.78
80	125	205Hg	0	5.1	m	0.1	-2.22E+04	3.65
80	126	206Hg	0	8.32	m	0.12	-2.09E+04	2.04E+1
80	127	207Hg	0	2.9	m	0.2	-1.64E+04	2.98E+1
80	128	208Hg	0	135	s	10	-1.32E+04	3.07E+1
80	129	209Hg	0	6.3	s	1.1	-8.61E+03	1.50E+2
80	130	210Hg	0	63.7	s	11.6	-5.30E+03	2.00E+2
80	131	211Hg	0	26.4	s	8.1	-3.90E+02	2.00E+2
80	132	212Hg	0				3.02E+3	3.00E+2
80	133	213Hg	0				8.20E+3	3.00E+2
80	134	214Hg	0				1.17E+4	4.00E+2
80	135	215Hg	0				1.71E+4	4.00E+2
80	136	216Hg	0				2.09E+4	4.00E+2
81	111	192Tl	0	9.6	m	0.4	-2.58E+04	3.16E+1
81	111	192Tl	0.18	10.8	m	0.2	-2.57E+04	3.17e+01
81	112	193Tl	0	21.6	m	0.8	-2.74E+04	6.7
81	112	193Tl	0.372	2.11	m	0.15	-2.71E+04	6.71e+00
81	110	191Tl	0				-2.62E+04	7.34
81	110	191Tl	0.299	5.3	m	0.14	-2.60E+04	7.35e+00
81	108	189Tl	0	2.3	m	0.2	-2.46E+04	8.36
81	108	189Tl	0.281	1.4	m	0.1	-2.43E+04	8.37e+00
81	109	190Tl	0	2.8	m	0.2	-2.43E+04	7.25
81	109	190Tl	0.083	3.5	m	0.1	-2.43E+04	7.25e+00
81	106	187Tl	0	&asymp;51	s		-2.24E+04	8.04
81	106	187Tl	0.334	15.6	s	0.12	-2.21E+04	8.05e+00
81	107	188Tl	0	71	s	2	-2.23E+04	2.99E+1
81	107	188Tl	0.035	71.5	s	1.5	-2.23E+04	2.99e+01
81	104	185Tl	0	19.5	s	0.5	-1.97E+04	2.06E+1
81	104	185Tl	0.45480000000000004	1.8	s	0.1	-1.93E+04	2.07e+01
81	105	186Tl	0	3.4	s	0.1	-1.98E+04	2.07E+1
81	105	186Tl	0.077	27.6	s	0.8	-1.98E+04	2.08e+01
81	105	186Tl	0.405	3.4	s	0.09	-1.95E+04	2.08e+01
81	102	183Tl	0	6.9	s	0.7	-1.65E+04	9.33
81	103	184Tl	0	9.5	s	0.2	-1.68E+04	1.00E+1
81	103	184Tl	0+X	10.1	s	0.5	-1.68E+04	1.00E+1
81	103	184Tl	0+X	47.1	ms	0.7	-1.68E+04	1.00E+1
81	122	203Tl	0	STABLE			-2.57E+04	1.17
81	123	204Tl	0	3.7833	y	0.0074	-2.43E+04	1.15
81	120	201Tl	0	3.0421	d	0.0015	-2.71E+04	1.41E+1
81	121	202Tl	0	12.4706	d	0.0055	-2.59E+04	1.83
81	119	200Tl	0	26.1	h	0.1	-2.70E+04	5.75
81	117	198Tl	0	5.3	h	0.5	-2.75E+04	7.54
81	117	198Tl	0.5436000000000001	1.87	h	0.03	-2.70E+04	7.54e+00
81	118	199Tl	0	7.42	h	0.08	-2.80E+04	2.79E+1
81	115	196Tl	0	1.84	h	0.03	-2.74E+04	1.21E+1
81	115	196Tl	0.3942	1.41	h	0.02	-2.71E+04	1.21e+01
81	116	197Tl	0	2.83	h	0.04	-2.83E+04	1.35E+1
81	116	197Tl	0.6082200000000001	0.54	s	0.01	-2.77E+04	1.36e+01
81	113	194Tl	0	33.3	m	0.4	-2.69E+04	1.39E+1
81	113	194Tl	0.26	32.8	m	0.2	-2.67E+04	1.40e+01
81	114	195Tl	0	1.15	h	0.04	-2.81E+04	1.11E+1
81	114	195Tl	0.48263	3.6	s	0.4	-2.77E+04	1.11e+01
81	100	181Tl	0	2.9	s	0.1	-1.27E+04	9.1
81	101	182Tl	0	1.9	s	0.1	-1.33E+04	1.19E+1
81	101	182Tl	0+X	3.1	s	1	-1.33E+04	1.19E+1
81	133	214Tl	0	11	s	2.4	6.46E+3	1.96E+2
81	134	215Tl	0	9.7	s	3.8	1.00E+4	3.00E+2
81	131	212Tl	0	30.9	s	8	-1.55E+03	2.00E+2
81	132	213Tl	0	23.8	s	4.4	1.78E+3	2.70E+1
81	130	211Tl	0	79.6	s	0.2	-6.07E+03	4.19E+1
81	128	209Tl	0	2.162	m	0.007	-1.36E+04	6.11
81	129	210Tl	0	1.3	m	0.03	-9.24E+03	1.16E+1
81	126	207Tl	0	4.77	m	0.01	-2.10E+04	5.43
81	126	207Tl	1.3481800000000002	1.33	s	0.11	-1.97E+04	5.44e+00
81	127	208Tl	0	3.053	m	0.003	-1.67E+04	1.85
81	124	205Tl	0	STABLE			-2.38E+04	1.23
81	125	206Tl	0	4.202	m	0.013	-2.22E+04	1.28
81	125	206Tl	2.6431	3.74	m	0.03	-1.96E+04	1.29e+00
81	135	216Tl	0	5.9	s	3.3	1.48E+4	3.00E+2
81	136	217Tl	0				1.86E+4	4.00E+2
81	95	176Tl	0	5.2	ms	1.6	5.84E+2	8.30E+1
81	96	177Tl	0	18	ms	5	-3.34E+03	2.16E+1
81	97	178Tl	0	254	ms	2	-4.61E+03	1.02E+2
81	98	179Tl	0	426	ms	9	-8.26E+03	3.86E+1
81	99	180Tl	0	1.09	s	0.01	-9.39E+03	6.99E+1
82	96	178Pb	0	0.2	ms	0.04	3.57E+3	2.31E+1
82	97	179Pb	0	2.7	ms	0.2	2.05E+3	8.12E+1
82	98	180Pb	0	4.1	ms	0.3	-1.94E+03	1.23E+1
82	99	181Pb	0	36	ms	2	-3.11E+03	8.50E+1
82	116	198Pb	0	2.4	h	0.1	-2.60E+04	8.75
82	117	199Pb	0	90	m	10	-2.52E+04	6.82
82	117	199Pb	0.429	12.2	m	0.3	-2.48E+04	6.82e+00
82	118	200Pb	0	21.5	h	0.4	-2.62E+04	1.00E+1
82	119	201Pb	0	9.33	h	0.03	-2.52E+04	1.37E+1
82	119	201Pb	0.6291	60.8	s	1.8	-2.46E+04	1.37e+01
82	112	194Pb	0	10.7	m	0.7	-2.42E+04	1.74E+1
82	113	195Pb	0	&asymp;15	m		-2.37E+04	5.08
82	113	195Pb	0.2029	16.3	m	0.3	-2.35E+04	5.09e+00
82	114	196Pb	0	37	m	3	-2.53E+04	7.71
82	115	197Pb	0	8.1	m	1.9	-2.47E+04	4.8
82	115	197Pb	0.31931	43.3	m	0.9	-2.44E+04	4.80e+00
82	120	202Pb	0	5.25e+04	y	2.80e+03	-2.59E+04	3.79
82	120	202Pb	2.16985	3.54	h	0.02	-2.38E+04	3.80e+00
82	121	203Pb	0	51.93	h	0.02	-2.47E+04	6.55
82	121	203Pb	0.8252	6.21	s	0.11	-2.40E+04	6.55e+00
82	121	203Pb	2.9491199999999997	480	ms	7	-2.18E+04	6.55e+00
82	122	204Pb	0	STABLE			-2.51E+04	1.14
82	122	204Pb	2.18588	66.9	m	0.1	-2.29E+04	1.15e+00
82	105	187Pb	0	15.2	s	0.3	-1.49E+04	5.09
